"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000137522","ENSG00000137522","RNF121","55298","NM_001300926","ring finger protein 121"
"ENSG00000137547","ENSG00000137547","MRPL15","29088","NM_014175","mitochondrial ribosomal protein L15"
"ENSG00000137563","ENSG00000137563","GGH","8836","NM_003878","gamma-glutamyl hydrolase"
"ENSG00000137571","ENSG00000137571","SLCO5A1","81796","NM_001146008","solute carrier organic anion transporter family member 5A1"
"ENSG00000137574","ENSG00000137574","TGS1","96764","NM_001317902","trimethylguanosine synthase 1"
"ENSG00000137575","ENSG00000137575","SDCBP","6386","NM_001007067","syndecan binding protein"
"ENSG00000137601","ENSG00000137601","NEK1","4750","NM_001199397","NIMA related kinase 1"
"ENSG00000137628","ENSG00000137628","DDX60","55601","NM_017631","DExD/H-box helicase 60"
"ENSG00000137642","ENSG00000137642","SORL1","6653","NM_003105","sortilin related receptor 1"
"ENSG00000137656","ENSG00000137656","BUD13","84811","NM_001159736","BUD13 homolog"
"ENSG00000137672","ENSG00000137672","TRPC6","7225","NM_004621","transient receptor potential cation channel subfamily C member 6"
"ENSG00000137673","ENSG00000137673","MMP7","4316","NM_002423","matrix metallopeptidase 7"
"ENSG00000137675","ENSG00000137675","MMP27","64066","NM_022122","matrix metallopeptidase 27"
"ENSG00000137692","ENSG00000137692","DCUN1D5","84259","NM_001318739","defective in cullin neddylation 1 domain containing 5"
"ENSG00000137700","ENSG00000137700","SLC37A4","2542","NM_001164277","solute carrier family 37 member 4"
"ENSG00000137709","ENSG00000137709","POU2F3","25833","NM_001244682","POU class 2 homeobox 3"
"ENSG00000137710","ENSG00000137710","RDX","5962","NM_001260492","radixin"
"ENSG00000137713","ENSG00000137713","PPP2R1B","5519","NM_001177562","protein phosphatase 2 scaffold subunit Abeta"
"ENSG00000137714","ENSG00000137714","FDX1","2230","NM_004109","ferredoxin 1"
"ENSG00000137720","ENSG00000137720","C11orf1","64776","NM_001330371","chromosome 11 open reading frame 1"
"ENSG00000137726","ENSG00000137726","FXYD6","53826","NM_001164831","FXYD domain containing ion transport regulator 6"
"ENSG00000137727","ENSG00000137727","ARHGAP20","57569","NM_001258415","Rho GTPase activating protein 20"
"ENSG00000137731","ENSG00000137731","FXYD2","486","NM_001127489","FXYD domain containing ion transport regulator 2"
"ENSG00000137747","ENSG00000137747","TMPRSS13","84000","NM_001077263","transmembrane serine protease 13"
"ENSG00000137752","ENSG00000137752","CASP1","834","NM_001223","caspase 1"
"ENSG00000137757","ENSG00000137757","CASP5","838","NM_001136109","caspase 5"
"ENSG00000137760","ENSG00000137760","ALKBH8","91801","NM_001301010","alkB homolog 8, tRNA methyltransferase"
"ENSG00000137764","ENSG00000137764","MAP2K5","5607","NM_001206804","mitogen-activated protein kinase kinase 5"
"ENSG00000137767","ENSG00000137767","SQOR","58472","NM_001271213","sulfide quinone oxidoreductase"
"ENSG00000137770","ENSG00000137770","CTDSPL2","51496","NM_016396","CTD small phosphatase like 2"
"ENSG00000137776","ENSG00000137776","SLTM","79811","NM_001013843","SAFB like transcription modulator"
"ENSG00000137801","ENSG00000137801","THBS1","7057","NM_003246","thrombospondin 1"
"ENSG00000137802","ENSG00000137802","MAPKBP1","23005","NM_001128608","mitogen-activated protein kinase binding protein 1"
"ENSG00000137804","ENSG00000137804","NUSAP1","51203","NM_001129897","nucleolar and spindle associated protein 1"
"ENSG00000137806","ENSG00000137806","NDUFAF1","51103","NM_016013","NADH:ubiquinone oxidoreductase complex assembly factor 1"
"ENSG00000137807","ENSG00000137807","KIF23","9493","NM_001281301","kinesin family member 23"
"ENSG00000137809","ENSG00000137809","ITGA11","22801","NM_001004439","integrin subunit alpha 11"
"ENSG00000137812","ENSG00000137812","KNL1","57082","NM_144508","kinetochore scaffold 1"
"ENSG00000137814","ENSG00000137814","HAUS2","55142","NM_001130447","HAUS augmin like complex subunit 2"
"ENSG00000137815","ENSG00000137815","RTF1","23168","NM_015138","RTF1 homolog, Paf1/RNA polymerase II complex component"
"ENSG00000137817","ENSG00000137817","PARP6","56965","NM_001323515","poly(ADP-ribose) polymerase family member 6"
"ENSG00000137818","ENSG00000137818","RPLP1","6176","NM_001003","ribosomal protein lateral stalk subunit P1"
"ENSG00000137819","ENSG00000137819","PAQR5","54852","NM_001104554","progestin and adipoQ receptor family member 5"
"ENSG00000137821","ENSG00000137821","LRRC49","54839","NM_001199017","leucine rich repeat containing 49"
"ENSG00000137822","ENSG00000137822","TUBGCP4","27229","NM_001286414","tubulin gamma complex associated protein 4"
"ENSG00000137824","ENSG00000137824","RMDN3","55177","NM_001304802","regulator of microtubule dynamics 3"
"ENSG00000137825","ENSG00000137825","ITPKA","3706","NM_002220","inositol-trisphosphate 3-kinase A"
"ENSG00000137831","ENSG00000137831","UACA","55075","NM_001008224","uveal autoantigen with coiled-coil domains and ankyrin repeats"
"ENSG00000137834","ENSG00000137834","SMAD6","4091","NM_001142861","SMAD family member 6"
"ENSG00000137841","ENSG00000137841","PLCB2","5330","NM_001284297","phospholipase C beta 2"
"ENSG00000137842","ENSG00000137842","TMEM62","80021","NM_001347004","transmembrane protein 62"
"ENSG00000137843","ENSG00000137843","PAK6","56924","NM_001276717","p21 (RAC1) activated kinase 6"
"ENSG00000137845","ENSG00000137845","ADAM10","102","NM_001110","ADAM metallopeptidase domain 10"
"ENSG00000137857","ENSG00000137857","DUOX1","53905","NM_017434","dual oxidase 1"
"ENSG00000137869","ENSG00000137869","CYP19A1","1588","NM_000103","cytochrome P450 family 19 subfamily A member 1"
"ENSG00000137871","ENSG00000137871","ZNF280D","54816","NM_001002843","zinc finger protein 280D"
"ENSG00000137876","ENSG00000137876","RSL24D1","51187","NM_016304","ribosomal L24 domain containing 1"
"ENSG00000137877","ENSG00000137877","SPTBN5","51332","NM_016642","spectrin beta, non-erythrocytic 5"
"ENSG00000137878","ENSG00000137878","GCOM1","145781","NM_001018090","GRINL1A complex locus 1"
"ENSG00000137880","ENSG00000137880","GCHFR","2644","NM_005258","GTP cyclohydrolase I feedback regulator"
"ENSG00000137936","ENSG00000137936","BCAR3","8412","NM_001261408","BCAR3 adaptor protein, NSP family member"
"ENSG00000137941","ENSG00000137941","TTLL7","79739","NM_001350214","tubulin tyrosine ligase like 7"
"ENSG00000137942","ENSG00000137942","FNBP1L","54874","NM_001024948","formin binding protein 1 like"
"ENSG00000137944","ENSG00000137944","KYAT3","56267","NM_001008661","kynurenine aminotransferase 3"
"ENSG00000137947","ENSG00000137947","GTF2B","2959","NM_001514","general transcription factor IIB"
"ENSG00000137955","ENSG00000137955","RABGGTB","5876","NM_004582","Rab geranylgeranyltransferase subunit beta"
"ENSG00000137959","ENSG00000137959","IFI44L","10964","NM_006820","interferon induced protein 44 like"
"ENSG00000137960","ENSG00000137960","GIPC2","54810","NM_001304725","GIPC PDZ domain containing family member 2"
"ENSG00000137962","ENSG00000137962","ARHGAP29","9411","NM_001328664","Rho GTPase activating protein 29"
"ENSG00000137965","ENSG00000137965","IFI44","10561","NM_006417","interferon induced protein 44"
"ENSG00000137968","ENSG00000137968","SLC44A5","204962","NM_001130058","solute carrier family 44 member 5"
"ENSG00000137970","ENSG00000137970",NA,NA,NA,NA
"ENSG00000137992","ENSG00000137992","DBT","1629","NM_001918","dihydrolipoamide branched chain transacylase E2"
"ENSG00000137996","ENSG00000137996","RTCA","8634","NM_001130841","RNA 3'-terminal phosphate cyclase"
"ENSG00000138002","ENSG00000138002","IFT172","26160","NM_015662","intraflagellar transport 172"
"ENSG00000138018","ENSG00000138018","SELENOI","85465","NM_033505","selenoprotein I"
"ENSG00000138028","ENSG00000138028","CGREF1","10669","NM_001166239","cell growth regulator with EF-hand domain 1"
"ENSG00000138029","ENSG00000138029","HADHB","3032","NM_000183","hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta"
"ENSG00000138030","ENSG00000138030","KHK","3795","NM_000221","ketohexokinase"
"ENSG00000138031","ENSG00000138031","ADCY3","109","NM_001320613","adenylate cyclase 3"
"ENSG00000138032","ENSG00000138032","PPM1B","5495","NM_001033556","protein phosphatase, Mg2+/Mn2+ dependent 1B"
"ENSG00000138035","ENSG00000138035","PNPT1","87178","NM_033109","polyribonucleotide nucleotidyltransferase 1"
"ENSG00000138036","ENSG00000138036","DYNC2LI1","51626","NM_001012665","dynein cytoplasmic 2 light intermediate chain 1"
"ENSG00000138050","ENSG00000138050","THUMPD2","80745","NM_001321468","THUMP domain containing 2"
"ENSG00000138061","ENSG00000138061","CYP1B1","1545","NM_000104","cytochrome P450 family 1 subfamily B member 1"
"ENSG00000138069","ENSG00000138069","RAB1A","5861","NM_004161","RAB1A, member RAS oncogene family"
"ENSG00000138071","ENSG00000138071","ACTR2","10097","NM_001005386","actin related protein 2"
"ENSG00000138073","ENSG00000138073","PREB","10113","NM_001330484","prolactin regulatory element binding"
"ENSG00000138074","ENSG00000138074","SLC5A6","8884","NM_021095","solute carrier family 5 member 6"
"ENSG00000138078","ENSG00000138078","PREPL","9581","NM_001042385","prolyl endopeptidase like"
"ENSG00000138079","ENSG00000138079","SLC3A1","6519","NM_000341","solute carrier family 3 member 1"
"ENSG00000138080","ENSG00000138080","EMILIN1","11117","NM_007046","elastin microfibril interfacer 1"
"ENSG00000138081","ENSG00000138081","FBXO11","80204","NM_001190274","F-box protein 11"
"ENSG00000138085","ENSG00000138085","ATRAID","51374","NM_001170795","all-trans retinoic acid induced differentiation factor"
"ENSG00000138092","ENSG00000138092","CENPO","79172","NM_001199803","centromere protein O"
"ENSG00000138095","ENSG00000138095","LRPPRC","10128","NM_133259","leucine rich pentatricopeptide repeat containing"
"ENSG00000138101","ENSG00000138101","DTNB","1838","NM_001256303","dystrobrevin beta"
"ENSG00000138107","ENSG00000138107","ACTR1A","10121","NM_005736","actin related protein 1A"
"ENSG00000138111","ENSG00000138111","MFSD13A","79847","NM_024789","major facilitator superfamily domain containing 13A"
"ENSG00000138115","ENSG00000138115","CYP2C8","1558","NM_000770","cytochrome P450 family 2 subfamily C member 8"
"ENSG00000138119","ENSG00000138119","MYOF","26509","NM_013451","myoferlin"
"ENSG00000138131","ENSG00000138131","LOXL4","84171","NM_032211","lysyl oxidase like 4"
"ENSG00000138134","ENSG00000138134","STAMBPL1","57559","NM_020799","STAM binding protein like 1"
"ENSG00000138138","ENSG00000138138","ATAD1","84896","NM_001321967","ATPase family AAA domain containing 1"
"ENSG00000138160","ENSG00000138160","KIF11","3832","NM_004523","kinesin family member 11"
"ENSG00000138161","ENSG00000138161","CUZD1","50624","NM_022034","CUB and zona pellucida like domains 1"
"ENSG00000138166","ENSG00000138166","DUSP5","1847","NM_004419","dual specificity phosphatase 5"
"ENSG00000138172","ENSG00000138172","CALHM2","51063","NM_015916","calcium homeostasis modulator family member 2"
"ENSG00000138175","ENSG00000138175","ARL3","403","NM_004311","ADP ribosylation factor like GTPase 3"
"ENSG00000138180","ENSG00000138180","CEP55","55165","NM_001127182","centrosomal protein 55"
"ENSG00000138182","ENSG00000138182","KIF20B","9585","NM_001284259","kinesin family member 20B"
"ENSG00000138185","ENSG00000138185","ENTPD1","953","NM_001098175","ectonucleoside triphosphate diphosphohydrolase 1"
"ENSG00000138190","ENSG00000138190","EXOC6","54536","NM_001013848","exocyst complex component 6"
"ENSG00000138193","ENSG00000138193","PLCE1","51196","NM_001165979","phospholipase C epsilon 1"
"ENSG00000138207","ENSG00000138207","RBP4","5950","NM_001323517","retinol binding protein 4"
"ENSG00000138231","ENSG00000138231","DBR1","51163","NM_016216","debranching RNA lariats 1"
"ENSG00000138246","ENSG00000138246","DNAJC13","23317","NM_001329126","DnaJ heat shock protein family (Hsp40) member C13"
"ENSG00000138271","ENSG00000138271","GPR87","53836","NM_023915","G protein-coupled receptor 87"
"ENSG00000138279","ENSG00000138279","ANXA7","310","NM_001156","annexin A7"
"ENSG00000138286","ENSG00000138286","FAM149B1","317662","NM_173348","family with sequence similarity 149 member B1"
"ENSG00000138303","ENSG00000138303","ASCC1","51008","NM_001198798","activating signal cointegrator 1 complex subunit 1"
"ENSG00000138311","ENSG00000138311","ZNF365","22891","NM_014951","zinc finger protein 365"
"ENSG00000138315","ENSG00000138315","OIT3","170392","NM_152635","oncoprotein induced transcript 3"
"ENSG00000138316","ENSG00000138316","ADAMTS14","140766","NM_080722","ADAM metallopeptidase with thrombospondin type 1 motif 14"
"ENSG00000138326","ENSG00000138326","RPS24","6229","NM_001026","ribosomal protein S24"
"ENSG00000138336","ENSG00000138336","TET1","80312","NM_030625","tet methylcytosine dioxygenase 1"
"ENSG00000138346","ENSG00000138346","DNA2","1763","NM_001080449","DNA replication helicase/nuclease 2"
"ENSG00000138356","ENSG00000138356","AOX1","316","NM_001159","aldehyde oxidase 1"
"ENSG00000138363","ENSG00000138363","ATIC","471","NM_004044","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase"
"ENSG00000138375","ENSG00000138375","SMARCAL1","50485","NM_001127207","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1"
"ENSG00000138376","ENSG00000138376","BARD1","580","NM_000465","BRCA1 associated RING domain 1"
"ENSG00000138378","ENSG00000138378","STAT4","6775","NM_001243835","signal transducer and activator of transcription 4"
"ENSG00000138380","ENSG00000138380","CARF","79800","NM_001104586","calcium responsive transcription factor"
"ENSG00000138381","ENSG00000138381","ASNSD1","54529","NM_001353497","asparagine synthetase domain containing 1"
"ENSG00000138382","ENSG00000138382","METTL5","29081","NM_001293186","methyltransferase like 5"
"ENSG00000138385","ENSG00000138385","SSB","6741","NM_001294145","small RNA binding exonuclease protection factor La"
"ENSG00000138386","ENSG00000138386","NAB1","4664","NM_001321312","NGFI-A binding protein 1"
"ENSG00000138395","ENSG00000138395","CDK15","65061","NM_001261435","cyclin dependent kinase 15"
"ENSG00000138398","ENSG00000138398","PPIG","9360","NM_004792","peptidylprolyl isomerase G"
"ENSG00000138399","ENSG00000138399","FASTKD1","79675","NM_001281476","FAST kinase domains 1"
"ENSG00000138411","ENSG00000138411","HECW2","57520","NM_001304840","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"
"ENSG00000138413","ENSG00000138413","IDH1","3417","NM_001282386","isocitrate dehydrogenase (NADP(+)) 1"
"ENSG00000138430","ENSG00000138430","OLA1","29789","NM_001011708","Obg like ATPase 1"
"ENSG00000138433","ENSG00000138433","CIR1","9541","NM_004882","corepressor interacting with RBPJ, 1"
"ENSG00000138434","ENSG00000138434","ITPRID2","6744","NM_001130445","ITPR interacting domain containing 2"
"ENSG00000138439","ENSG00000138439","FAM117B","150864","NM_173511","family with sequence similarity 117 member B"
"ENSG00000138442","ENSG00000138442","WDR12","55759","NM_001371664","WD repeat domain 12"
"ENSG00000138443","ENSG00000138443","ABI2","10152","NM_001282925","abl interactor 2"
"ENSG00000138448","ENSG00000138448","ITGAV","3685","NM_001144999","integrin subunit alpha V"
"ENSG00000138449","ENSG00000138449","SLC40A1","30061","NM_014585","solute carrier family 40 member 1"
"ENSG00000138459","ENSG00000138459","SLC35A5","55032","NM_001348905","solute carrier family 35 member A5"
"ENSG00000138463","ENSG00000138463","SLC49A4","84925","NM_032839","solute carrier family 49 member 4"
"ENSG00000138468","ENSG00000138468","SENP7","57337","NM_001077203","SUMO specific peptidase 7"
"ENSG00000138495","ENSG00000138495","COX17","10063","NM_005694","cytochrome c oxidase copper chaperone COX17"
"ENSG00000138496","ENSG00000138496","PARP9","83666","NM_001146102","poly(ADP-ribose) polymerase family member 9"
"ENSG00000138587","ENSG00000138587","MNS1","55329","NM_018365","meiosis specific nuclear structural 1"
"ENSG00000138592","ENSG00000138592","USP8","9101","NM_001128610","ubiquitin specific peptidase 8"
"ENSG00000138593","ENSG00000138593","SECISBP2L","9728","NM_001193489","SECIS binding protein 2 like"
"ENSG00000138594","ENSG00000138594","TMOD3","29766","NM_014547","tropomodulin 3"
"ENSG00000138600","ENSG00000138600","SPPL2A","84888","NM_032802","signal peptide peptidase like 2A"
"ENSG00000138604","ENSG00000138604","GLCE","26035","NM_001324091","glucuronic acid epimerase"
"ENSG00000138606","ENSG00000138606","SHF","90525","NM_001301168","Src homology 2 domain containing F"
"ENSG00000138613","ENSG00000138613","APH1B","83464","NM_001145646","aph-1 homolog B, gamma-secretase subunit"
"ENSG00000138614","ENSG00000138614","INTS14","81556","NM_001136043","integrator complex subunit 14"
"ENSG00000138615","ENSG00000138615","CILP","8483","NM_003613","cartilage intermediate layer protein"
"ENSG00000138617","ENSG00000138617","PARP16","54956","NM_001316943","poly(ADP-ribose) polymerase family member 16"
"ENSG00000138621","ENSG00000138621","PPCDC","60490","NM_001301101","phosphopantothenoylcysteine decarboxylase"
"ENSG00000138623","ENSG00000138623","SEMA7A","8482","NM_001146029","semaphorin 7A (John Milton Hagen blood group)"
